"store","websites","attribute_set","type","category_ids","sku","has_options","name","meta_title","meta_description","image","small_image","thumbnail","gallery","url_key","url_path","custom_design","page_layout","options_container","country_of_manufacture","msrp_enabled","msrp_display_actual_price_type","gift_message_available","gift_wrapping_available","color","status","visibility","tax_class_id","occasion","apparel_type","sleeve_length","fit","size","length","gender","description","short_description","meta_keyword","custom_layout_update","special_from_date","special_to_date","news_from_date","news_to_date","custom_design_from","custom_design_to","price","special_price","weight","msrp","gift_wrapping_price","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","image_label","small_image_label","thumbnail_label","is_recurring","material","luggage_size","luggage_travel_style","bag_luggage_type","accessories_size","luggage_style","accessories_type","shoe_size","shoe_type","gendered","width","bedding_pattern","homeware_style","bed_bath_type","decor_type","home_decor_type","camera_type","camera_megapixels","electronic_type","cost","price_type","sku_type","weight_type","price_view","shipment_type","samples_title","links_title","links_purchased_separately","links_exist","format","books_music_type","author_artist","genre","style","necklace_length","jewelry_type","recurring_profile","pot_size","pot_material","pot_type","pot_manufacture","induction_cooker"
"admin","base","Home & Decor","simple","25","hdd005","0","Fragrance Diffuser Reeds","","","/h/d/hdd005_1.jpg","/h/d/hdd005_1.jpg","/h/d/hdd005_1.jpg","","fragrance-diffuser-reeds","fragrance-diffuser-reeds.html","","1 column","Product Info Column"," ","Use config","Use config","No","No","Charcoal","Enabled","Catalog, Search","Taxable Goods","","","","","","","","8"" diffuser reeds. 2oz fragrance oil. Decorative wood container.","A clean and effective delivery of continuous flameless fragrance to enhance your home.","","","","","","","","","75.0000","","1.0000","","","25.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Fragrance Diffuser Reeds","0","simple","","","","","","No","Wood","","","","","","","","","","","","Traditional","","","Decorative Accents","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Home & Decor","simple","9,25","hdd006","0","Geometric Candle Holders","","","/h/d/hdd006_1.jpg","/h/d/hdd006_1.jpg","/h/d/hdd006_1.jpg","","geometric-candle-holders","geometric-candle-holders.html","","1 column","Product Info Column"," ","Use config","Use config","No","No","Black","Enabled","Catalog, Search","Taxable Goods","","","","","","","","Painted glass. Geometric pattern. Set of 3. Domestic.","A simple and stylish way to add warmth and dimension to any room. Perfect for gifting.","","","","","","","","","90.0000","","1.0000","","","25.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Geometric Candle Holders","0","simple","","","","","","No","Glass","","","","","","","","","","","","Traditional","","","Decorative Accents","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Electronics","simple","24","hde001","0","Madison LX2200","","","/h/d/hde001t_2.jpg","/h/d/hde001t_2.jpg","/h/d/hde001t_2.jpg","","madison-lx2200","madison-lx2200.html","","1 column","Product Info Column"," ","Yes","On Gesture","No","No","Black","Enabled","Catalog, Search","Taxable Goods","","","","","","","","10x Optical Zoom with 24mm Wide-angle and close up.10.7-megapixel backside illuminated CMOS sensor for low light shooting.  3"" Multi-angle LCD. SD/SDXC slot. Full HD Video. High speed continuous shooting (up to 5 shots in approx one second) Built in GPS. Easy Panorama. Rechargable Li-ion battery. File formats: Still-JPEG, Audio- WAV, Movies-MOV. Image size: up to 4600x3400. Built in flash. 3.5"" x 5"" x 4"". 20oz.","The compact travel friendly solution for sightseers.","","","","","","","","","425.0000","","1.0000","400.0000","","2.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Madison LX2200","0","simple","","","","","","No","","","","","","","","","","","","","","","","","point & shoot","10-11.9MP","Camera","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Electronics","simple","9,24","hde003","0","Madison RX3400","","","/h/d/hde003a_2.jpg","/h/d/hde003a_2.jpg","/h/d/hde003a_2.jpg","","madison-rx3400","madison-rx3400.html","","1 column","Product Info Column"," ","Yes","In Cart","No","No","Black","Enabled","Catalog, Search","Taxable Goods","","","","","","","","18-55mm zoom lens. 3.0"" LCD display with image editing features.  Built in flash with flash modes and pop up. SD/SDXC slot. Full 1080p HD video. Rechargable Lithium-Ion battery. File formats: NEF (RAW), JPEG, MOV. 5"" x 3"" x 4"", 15oz.","For budding photo connoisseurs.","","","","","","","","","715.0000","","1.0000","815.0000","","23.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Madison RX3400","0","simple","","","","","","No","","","","","","","","","","","","","","","","","Digital SLRs","14-17.9MP","Camera","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Electronics","simple","24","hde004","0","16GB Memory Card","","","/h/d/hde004__1.jpg","/h/d/hde004__1.jpg","/h/d/hde004__1.jpg","","16gb-memory-card","16gb-memory-card.html","","1 column","Product Info Column"," ","Use config","Use config","No","No","Black","Enabled","Catalog, Search","Taxable Goods","","","","","","","","16GB SD memory card. Shock, water, and xray resistant.","Keeping all your travel memories compact. 16GB.","","","","","","","","","30.0000","","1.0000","","","25.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","16GB Memory Card","0","simple","","","","","","No","","","","","","","","","","","","","","","","","","","Accessories","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Electronics","simple","24","hde005","0","8GB Memory Card","","","/h/d/hde005_.jpg","/h/d/hde005_.jpg","/h/d/hde005_.jpg","","8gb-memory-card","8gb-memory-card.html","","1 column","Product Info Column"," ","Use config","Use config","No","No","Black","Enabled","Catalog, Search","Taxable Goods","","","","","","","","8GB SD memory card. Shock, water, and xray resistant.","Keeping all your travel memories compact. 8GB.","","","","","","","","","20.0000","","1.0000","","","23.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","8GB Memory Card","0","simple","","","","","","No","","","","","","","","","","","","","","","","","","","Accessories","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Electronics","simple","24","hde006","0","Large Camera Bag","","","/h/d/hde006t.jpg","/h/d/hde006t.jpg","/h/d/hde006t.jpg","","large-camera-bag","large-camera-bag.html","","1 column","Product Info Column"," ","Use config","Use config","No","No","Charcoal","Enabled","Catalog, Search","Taxable Goods","","","","","","","","Flap closure. Microfiber. 8.5"" x 5"" x 6"". Domestic.","Keep your camera safe and secure in our Large Camera case.","","","","","","","","","120.0000","","1.0000","","","22.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Large Camera Bag","0","simple","","","","","","No","","","","","","","","","","","","","","","","","","","Accessories","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Electronics","simple","24","hde010","0","Madison Earbuds","","","/h/d/hde010_1.jpg","/h/d/hde010_1.jpg","/h/d/hde010_1.jpg","","madison-earbuds","madison-earbuds.html","","1 column","Product Info Column"," ","Use config","Use config","No","No","Black","Enabled","Catalog, Search","Taxable Goods","","","","","","","","Balanced audio. Enhanced bass.  Includes cable clip, diaphragm guard, cleaning tool, travel pouch and airline adapter.","Why not play the Amelie Soundtrack while parading through Parisian rues? Madison earbuds deliver crisp clear sound with minimal distortion.","","","","","","","","","35.0000","","1.0000","","","23.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Madison Earbuds","0","simple","","","","","","No","","","","","","","","","","","","","","","","","","","Speakers + Earphones","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Electronics","simple","24","hde011","0","Madison Overear Headphones","","","/h/d/hde011_1.jpg","/h/d/hde011_1.jpg","/h/d/hde011_1.jpg","","madison-overear-headphones","madison-overear-headphones.html","","1 column","Product Info Column"," ","Use config","Use config","No","No","Black","Enabled","Catalog, Search","Taxable Goods","","","","","","","","Steel and aluminum. Soft leather pivoting earcups and adjustable headband.  Enhanced bass. Aggressive noise cancellation.","Escape the sleepless city buzz with robust sound and aggressive noise cancellation.","","","","","","","","","125.0000","","1.0000","","","25.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Madison Overear Headphones","0","simple","","","","","","No","","","","","","","","","","","","","","","","","","","Speakers + Earphones","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Electronics","simple","24","hde012","0","Madison 8GB Digital Media Player","","","/h/d/hde012_3.jpg","/h/d/hde012_3.jpg","/h/d/hde012_3.jpg","","madison-8gb-digital-media-player","madison-8gb-digital-media-player.html","","1 column","Product Info Column"," ","Use config","Use config","No","No","Black","Enabled","Catalog, Search","Taxable Goods","","","","","","","","2.5-inch LCD screen for crisp, colorful video. Compatible with multiple audio formats. Available in 8GB. Earbuds not included.","Expidite a long flight by getting into the groove with our plug and play mp3 player. Download movies, pictures or up to 3000 songs with the included USB cable.","","","","","","","","","150.0000","","1.0000","","","24.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Madison 8GB Digital Media Player","0","simple","","","","","","No","","","","","","","","","","","","","","","","","","","Media Players","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Electronics","simple","24","hde013","0","Compact mp3 Player","","","/h/d/hde013_.jpg","/h/d/hde013__1.jpg","/h/d/hde013__1.jpg","","compact-mp3-player","compact-mp3-player.html","","1 column","Product Info Column"," ","Use config","Use config","No","No","Green","Enabled","Catalog, Search","Taxable Goods","","","","","","","","Ultra Compact. Up to 4GB built in flash memory. The microSD slot supports up to a 16GB microSDHC card for expanded storage options. Music and radio. Lithium-ion battery that runs up to 8 hours when fully charged. USB cable included. Earbuds not included.","Save space without sacrificing sound quality.","","","","","","","","","40.0000","","1.0000","","","-35.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2019-05-24 07:02:45","","1","0","1","1","1","0.0000","1","0","0","1","1","Compact mp3 Player","0","simple","","","","","","No","","","","","","","","","","","","","","","","","","","Media Players","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Clothing","configurable","15","msj000c","1","French Cuff Cotton Twill Oxford","","","/m/s/msj000t_2.jpg","/m/s/msj000t_2.jpg","/m/s/msj000t_2.jpg","","french-cuff-cotton-twill-oxford","french-cuff-cotton-twill-oxford-531.html","","1 column","Product Info Column"," ","Use config","Use config","No","No","","Enabled","Catalog, Search","Taxable Goods","Career","Shirts","Long Sleeve","Regular","","","Male","Button front. Long sleeves. Tapered collar, chest pocket, french cuffs.","Made with wrinkle resistant cotton twill, this French-cuffed luxury dress shirt is perfect for Business Class frequent flyers.","","","","","","","","","190.0000","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","French Cuff Cotton Twill Oxford","0","configurable","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Clothing","configurable","15,27","msj003c","1","Slim fit Dobby Oxford Shirt","","","/m/s/msj003t_2.jpg","/m/s/msj003t_2.jpg","/m/s/msj003t_2.jpg","","slim-fit-dobby-oxford-shirt","slim-fit-dobby-oxford-shirt-536.html","","1 column","Product Info Column"," ","Use config","Use config","No","No","","Enabled","Catalog, Search","Taxable Goods","Evening","Shirts","Long Sleeve","Slim","","","Male","Tailored/Slim fit. Long sleeves. Button cuff. Cotton. Imported.","A bold hue and understated dobby detail bring refined nuance to this modern dress shirt. ","","","2013-03-05 00:00:00","","","","","","175.0000","140.0000","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Slim fit Dobby Oxford Shirt","0","configurable","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Clothing","configurable","15","msj006c","1","Plaid Cotton Shirt","","","/m/s/msj006t.jpg","/m/s/msj006t.jpg","/m/s/msj006t.jpg","","plaid-cotton-shirt","plaid-cotton-shirt-541.html","","1 column","Product Info Column"," ","Use config","Use config","No","No","","Enabled","Catalog, Search","Taxable Goods","Casual","Shirts","Long Sleeve","Regular","","","Male","Available in Sharp fit. Refined collar. Button cuff. Cotton. Machine wash. Made in US.","This everyday shirt is equally stylish with jeans or trousers.","","","","","","","","","160.0000","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Plaid Cotton Shirt","0","configurable","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Clothing","configurable","40","msj009c","1","Sullivan Sport Coat","","","/m/s/msj009t.jpg","/m/s/msj009t.jpg","/m/s/msj009t.jpg","","oxford-sport-coat","oxford-sport-coat-435.html","","1 column","Product Info Column"," ","Use config","Use config","No","No","","Enabled","Catalog, Search","Taxable Goods","Career","Blazers","Long Sleeve","Slim","","","Male","Two button, single vented, notched lapels. Three buttons at cuff. Interior buttoned welt pockets. Full polyester lining. 100% wool. Dry clean.","This modern, slim-fit sport jacket is crafted from ultralight refined wool and tailored to a two-button silhouete. Corresponding trousers form a spring-season suit that you can wear whereever.","","","","","","","","","510.0000","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Sullivan Sport Coat","0","configurable","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Clothing","configurable","5,14,40","msj012c","1","Linen Blazer","","","/m/s/msj012t_2.jpg","/m/s/msj012t_2.jpg","/m/s/msj012t_2.jpg","","linen-blazer","linen-blazer-551.html","","1 column","Product Info Column"," ","Use config","Use config","No","No","","Enabled","Catalog, Search","Taxable Goods","Casual","Blazers","Long Sleeve","Sharp","","","Male","Single vented, notched lapels. Flap pockets. Tonal stitching. Fully lined. Linen. Dry clean.","In airy lightweight linen, this blazer is classic tailoring with a warm weather twist.","","","","","2013-03-01 00:00:00","","","","455000.0000","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Linen Blazer","0","configurable","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Clothing","configurable","40","msj015c","1","Stretch Cotton Blazer","","","/m/s/msj015t_1.jpg","/m/s/msj015t_1.jpg","/m/s/msj015a_1.jpg","","stretch-cotton-blazer","stretch-cotton-blazer-547.html","","1 column","Product Info Column"," ","Use config","Use config","No","No","","Enabled","Catalog, Search","Taxable Goods","Evening","Blazers","Long Sleeve","Slim","","","Male","Two button, single vented, notched lapels. Slim cut through the shoulders chest and waist. Flap pockets, welt inside chest pockets. Cotton/lycra. Dry clean.","Sleek and modern, our form flattering blazer carries a slightly relaxed, yet structured shape. Timeless in any time zone.","","","","","","","","","490.0000","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Stretch Cotton Blazer","0","configurable","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
